STOP_NAME,longitude,latitude
52-Jasmine St/Glenhuntly Rd (Caulfield),145.02414691573327,-37.887204860027104
53-Glenhuntly Tram Depot/Glenhuntly Rd (Caulfield),145.02711583149818,-37.88759789012074
54-Bambra Rd/Glenhuntly Rd (Caulfield),145.02890610561195,-37.88782586018548
55-Fallon St/Glenhuntly Rd (Caulfield),145.03099193840765,-37.888094870243016
56-Kean St/Glenhuntly Rd (Caulfield),145.03343884948728,-37.888405820286806
57-Laura St/Glenhuntly Rd (Caulfield),145.03549084163876,-37.88865683030529
58-Booran Rd/Glenhuntly Rd (Caulfield),145.03781391231712,-37.8889478903035
60-Glenhuntly Shops/Glenhuntly Rd (Glen Huntly),145.0407727438724,-37.88929484025167
61-Glenhuntly Railway Station/Glenhuntly Rd (Glen Huntly),145.04275598577226,-37.889534870174394
62-Grange Rd/Glenhuntly Rd (Glen Huntly),145.04504594816106,-37.889824850103764
63-Maroona Rd/Glenhuntly Rd (Carnegie),145.0476638718113,-37.89012986008404
64-Mernda Ave/Glenhuntly Rd (Carnegie),145.04990883553418,-37.89039284011165
65-Mimosa Rd/Glenhuntly Rd (Carnegie),145.0521980793816,-37.89070082015747
66-Glenhuntly Rd/Truganini Rd (Carnegie),145.0540538826403,-37.8910558702209
67-Centre Rd/Truganini Rd (Carnegie),145.05437500531391,-37.89268388047123
68-Carnegie/Truganini Rd (Carnegie),145.0558110487415,-37.89385181080126
68-East Brighton/Hawthorn Rd (Brighton East),145.0168957696267,-37.91420882118592
67-Howell St/Hawthorn Rd (Brighton East),145.017400849601,-37.91108087086543
66-Union St/Hawthorn Rd (Brighton East),145.01777092992074,-37.90871684058544
65-Davey Ave/Hawthorn Rd (Brighton East),145.01814677050635,-37.90656089030414
64-Taylor St/Hawthorn Rd (Brighton East),145.0186010920664,-37.90408085007745
63-North Rd/Hawthorn Rd (Brighton East),145.01907809487255,-37.901556890068555
62-Gardenvale Rd/Hawthorn Rd (Caulfield South),145.01953097746377,-37.899482840061204
61-Raynes St/Hawthorn Rd (Caulfield South),145.0200727810928,-37.89668888005158
60-Dover St/Hawthorn Rd (Caulfield South),145.02037806333234,-37.89504485004589
59-Princes Park/Hawthorn Rd (Caulfield South),145.02069090596441,-37.8931218200396
58-Sycamore St/Hawthorn Rd (Caulfield South),145.02133387081608,-37.88992484002908
57-Glenhuntly Rd/Hawthorn Rd (Caulfield South),145.02185406969897,-37.88706788002813
56-Lockhart St/Hawthorn Rd (Caulfield),145.02235302866438,-37.88457083002832
55-Sylverly Gr/Hawthorn Rd (Caulfield),145.02272490764756,-37.882566890029175
54-Glen Eira Rd/Hawthorn Rd (Caulfield),145.02321090633131,-37.88011484003112
53-Crotonhurst Ave/Hawthorn Rd (Caulfield North),145.02372498471652,-37.87747487003428
52-Halstead St/Hawthorn Rd (Caulfield North),145.02415986320324,-37.87523783003782
51-Balaclava Rd/Hawthorn Rd (Caulfield North),145.02460986033606,-37.87287487975521
50-Inkerman Rd/Hawthorn Rd (Caulfield North),145.02519485585506,-37.8696858193846
49-Wanda Rd/Hawthorn Rd (Caulfield North),145.02552497340136,-37.8679788792247
48A-Dandenong Rd/Hawthorn Rd (Caulfield North),145.02590981040407,-37.865885839012776
44-Bailey Ave/Dandenong Rd (Armadale),145.02368284658743,-37.86460486855949
43-Matlock Ct/Dandenong Rd (Armadale),145.02191884468152,-37.863808818282635
42-Kooyong Rd/Dandenong Rd (Armadale),145.0188397622351,-37.86249580776008
41-Cantala Ave/Dandenong Rd (Armadale),145.0176488815231,-37.86195283753419
40-Wattletree Rd/Dandenong Rd (Armadale),145.01470192050758,-37.86079480697087
38-Orrong Rd/Dandenong Rd (Armadale),145.01083984036836,-37.860287836397234
37-Lansdowne Rd/Dandenong Rd (Prahran),145.0072837606147,-37.85981380549442
36-Alexandra St/Dandenong Rd (Prahran),145.00430476150333,-37.85941186471755
35-Williams Rd/Dandenong Rd (Prahran),145.00165480263607,-37.85905987404464
34-Westbury St/Dandenong Rd (St Kilda East),144.9975439651164,-37.858494853036724
33-Hornby St/Dandenong Rd (Windsor),144.9957540463892,-37.858265802609175
32-Chapel St/Dandenong Rd (Windsor),144.99169685665385,-37.857412873083256
115-Casino East/Queens Bridge St (Southbank),144.961230803596,-37.82169781077784
64-Darling Rd/Waverley Rd (Malvern East),145.0587709760498,-37.8772558101837
63-Hughes St/Waverley Rd (Malvern East),145.05691085553988,-37.87708985009453
62-Macgregor St/Waverley Rd (Malvern East),145.05500681511404,-37.87685981001437
61-Tennyson St/Waverley Rd (Malvern East),145.0510860601847,-37.876362830946
60-Burke Rd/Waverley Rd (Malvern East),145.04833206414997,-37.87603784163831
59-Dandenong Rd/Waverley Rd (Caulfield East),145.0450747887788,-37.87583084246728
57-Caulfield Railway Station/Derby Rd (Caulfield East),145.04194495080947,-37.87639082311646
56-Caulfield Racecourse/Normanby Rd (Caulfield East),145.0391077964117,-37.875343853618396
55-Balaclava Rd/Normanby Rd (Caulfield East),145.03814083609603,-37.874480843334545
54-Kambrook Rd/Balaclava Rd (Caulfield East),145.03613779369755,-37.87413182274572
53-Caulfield Park/Balaclava Rd (Caulfield North),145.0320471090196,-37.87363088161698
52-Caulfield Park Bowling Club/Balaclava Rd (Caulfield North),145.02815010443092,-37.873123820566995
51-Hawthorn Rd/Balaclava Rd (Caulfield North),145.0249529406967,-37.87278181975019
1-Flinders St/Queens Bridge St (Melbourne City),144.961112005692,-37.81941586055062
2-Flinders Lane/Market St (Melbourne City),144.9607041256236,-37.81852585045194
3-William St/Flinders Lane (Melbourne City),144.9597818033094,-37.81862683043155
47-Caulfield Junior College/Balaclava Rd (Caulfield North),145.02118085449644,-37.872285829587035
4-Collins St/William St (Melbourne City),144.9591788025515,-37.817805850346815
50-Wharton St/Whitehorse Rd (Surrey Hills),145.0913819372456,-37.8140928279263
22-Dorcas St/Eastern Rd (South Melbourne),144.96496292303422,-37.83221683206168
23-Moray St/Park St (South Melbourne),144.9638559252068,-37.83445882190112
24-Clarendon St/Park St (South Melbourne),144.96131396404084,-37.83518980156996
25-Cecil St/Park St (South Melbourne),144.9589178033067,-37.83593284126022
41-Maribyrnong Park/Maribyrnong Rd (Ascot Vale),144.90257709634366,-37.77028386182279
42-Clyde St/Raleigh Rd (Maribyrnong),144.89909301173603,-37.76981586133901
43-Van Ness Ave/Raleigh Rd (Maribyrnong),144.89612804726283,-37.769492850961804
44-Warrs Rd/Raleigh Rd (Maribyrnong),144.89219000184903,-37.7690438404611
45-Maribyrnong Community Centre/Raleigh Rd (Maribyrnong),144.88955407974785,-37.76872587023466
46-Rosamond Rd/Raleigh Rd (Maribyrnong),144.887162963122,-37.76898984051028
48-Wests Rd/Raleigh Rd (Maribyrnong),144.883325008507,-37.769389800974515
49-Highpoint Shopping Centre/Wests Rd (Maribyrnong),144.88227200547706,-37.77327285113317
50-Williamson Rd/Wests Rd (Maribyrnong),144.88199804309548,-37.774916791140626
51-Williamson Rd/Rosamond Rd (Maidstone),144.88564880452856,-37.77627984108346
52-River St/Rosamond Rd (Maribyrnong),144.88521212348317,-37.77848880119969
53-Maribyrnong College/River St (Maribyrnong),144.88810004938864,-37.77953181137864
54-Gordon St/River St (Maribyrnong),144.89124609237658,-37.77990387167091
55-Lyric St/Gordon St (Maribyrnong),144.8913540946878,-37.782104821980354
56-Edgewater Square/Gordon St (Maribyrnong),144.89087889851484,-37.78443087223187
57-Titch St/Gordon St (Footscray),144.8900739360814,-37.788786872218665
58-Ballarat Rd/Gordon St (Footscray),144.88972905307756,-37.790537822170585
59-Droop St/Ballarat Rd (Footscray),144.8935169617853,-37.79229984311835
60-Tiernan St/Droop St (Footscray),144.89549479321374,-37.79460582385687
61-Geelong Rd/Droop St (Footscray),144.89676990766046,-37.79612484442226
62-Nicholson St/Droop St (Footscray),144.899418056195,-37.799262875812005
63-Leeds St/Hopkins St (Footscray),144.90092285135333,-37.79983986649665
33-Chaucer St/Ascot Vale Rd (Moonee Ponds),144.9244488818154,-37.77003987409285
131-Rennie St/Nicholson St (Coburg),144.97651098386723,-37.75132680574016
132-Crozier St/Nicholson St (Coburg),144.97684686598026,-37.74940485553049
133-Harding St/Nicholson St (Coburg),144.9773159494954,-37.74635781517828
7-RMIT University/Swanston St (Melbourne City),144.96287384100484,-37.807785879290144
4-Queensberry St/Swanston St (Carlton),144.96311791560055,-37.8051218789611
3-Lincoln Square/Swanston St (Carlton),144.96356106973263,-37.80261582861868
1-Melbourne University/Swanston St (Carlton),144.96424686226237,-37.798752848365524
34-Inkerman St/St Kilda Rd (St Kilda),144.98590698997637,-37.86509986540059
34-Inkerman St/St Kilda Rd (St Kilda),144.98545806971498,-37.864055865294986
15-Murphy St/Flemington Rd (North Melbourne),144.95240001598737,-37.79757384979422
33-Argyle St/St Kilda Rd (St Kilda),144.98489898937913,-37.86246988515925
33-Argyle St/St Kilda Rd (St Kilda),144.984897909025,-37.86207280510462
32-Alma Rd/St Kilda Rd (St Kilda),144.98405910948313,-37.859931885019115
32-Alma Rd/St Kilda Rd (St Kilda),144.98451882899016,-37.8609668850399
31-Barkly St/St Kilda Rd (St Kilda),144.98336179302052,-37.85795485463443
31-Barkly St/St Kilda Rd (St Kilda),144.9835929122566,-37.8582478046724
15-Epworth Hospital/Bridge Rd (Richmond),144.99381402288884,-37.817895855118365
17-Bosisto St/Bridge Rd (Richmond),144.99650502331315,-37.81834783487795
18-Church St/Bridge Rd (Richmond),144.99879678327702,-37.81845880427557
19-Richmond Town Hall/Bridge Rd (Richmond),145.0013797832778,-37.818736813571
20-Coppin St/Bridge Rd (Richmond),145.0035768631578,-37.818963882984974
21-Burnley St/Bridge Rd (Richmond),145.00887894244445,-37.819521881611315
22-Yarra Bvd/Bridge Rd (Richmond),145.01397581277874,-37.820085823583284
22-Yarra Bvd/Bridge Rd (Richmond),145.0134070141249,-37.82013883324268
21-Burnley St/Bridge Rd (Richmond),145.00777806264406,-37.819466801882875
20-Coppin St/Bridge Rd (Richmond),145.00398294315085,-37.81906981286614
19-Richmond Town Hall/Bridge Rd (Richmond),145.0013779833209,-37.81879981355832
17-Waltham St/Bridge Rd (Richmond),144.99664506313852,-37.81820581487918
125A-Southbank Tram Depot/Light Rail (South Melbourne),144.95371506594026,-37.82767786052028
126-Montague St/Light Rail (South Melbourne),144.94877190078162,-37.83017787993923
127-North Port Station/Light Rail (Port Melbourne),144.9433420228911,-37.83341787941667
128-Graham St/Light Rail (Port Melbourne),144.93746897457189,-37.837018869207746
129-Beacon Cove/Light Rail (Port Melbourne),144.93281884838657,-37.84077582912607
13-Lansdowne St/Victoria Pde (East Melbourne),144.97881210808094,-37.80853783263236
15-Smith St/Victoria Pde (East Melbourne),144.98222094657055,-37.808911873354596
16-Wellington St/Victoria Pde (East Melbourne),144.98574390646633,-37.80927880408775
18-Hoddle St/Victoria Pde (Collingwood),144.99042102620103,-37.80978181509709
19-North Richmond Railway Station/Victoria St (Richmond),144.9925569063731,-37.80977281557537
20-Lennox St/Victoria St (Richmond),144.99620406465377,-37.81015981584608
15-Epworth Hospital/Bridge Rd (Richmond),144.993582903059,-37.81800988503972
22-McKay St/Victoria St (Richmond),145.00423601667282,-37.810962883890895
23-Leslie St/Victoria St (Richmond),145.0076228944242,-37.811299843025694
24-Burnley St/Victoria St (Richmond),145.01012777296594,-37.811495862483255
25-River Bvd/Victoria St (Richmond),145.01291380992703,-37.81181284415996
27-Findon St/Barkers Rd (Hawthorn),145.02078087663253,-37.81286485906822
29-Barkers Rd/High St (Kew),145.02377679065495,-37.81295081098465
31-Stevenson St/High St (Kew),145.02651207850943,-37.81006784171052
32-Kew Junction/High St (Kew),145.0291498047857,-37.80741788167158
34-High St/Cotham Rd (Kew),145.0313080030659,-37.80697589184585
35-Charles St/Cotham Rd (Kew),145.03555491581753,-37.807461892509956
36-Glenferrie Rd/Cotham Rd (Kew),145.03826103156754,-37.80778589297943
37-Belmont Ave/Cotham Rd (Kew),145.04277902904008,-37.80830285359357
38-Marshall Ave/Cotham Rd (Kew),145.04617706949767,-37.808692823937164
39-Thomas St/Cotham Rd (Kew),145.04975475047922,-37.80910286427342
40-St George's Hospital/Cotham Rd (Kew),145.05306099186936,-37.80950984456908
41-Kew Traffic School/Cotham Rd (Kew),145.05788499633505,-37.81008485477166
34-Kooyongkoot Rd/Riversdale Rd (Hawthorn),145.03864591351186,-37.829294813302646
35-Robinson Rd/Riversdale Rd (Hawthorn),145.0415338365686,-37.82964887415774
36-Auburn Rd/Riversdale Rd (Hawthorn East),145.04378707485546,-37.82992985444756
37-Tooronga Rd/Riversdale Rd (Hawthorn East),145.04785506926632,-37.8303668949599
38-Hastings Rd/Riversdale Rd (Hawthorn East),145.05162606449122,-37.83082589544436
39-Camberwell Tram Depot/Riversdale Rd (Hawthorn East),145.05479802115076,-37.83120281587389
40-Camberwell Junction/Riversdale Rd (Camberwell),145.05715385799277,-37.831475875043715
42-Fermanagh Rd/Riversdale Rd (Camberwell),145.0601900938365,-37.831814813847
43-Trafalgar Rd/Riversdale Rd (Camberwell),145.06386100885064,-37.83223484242422
44-Derby St/Riversdale Rd (Camberwell),145.06606996587269,-37.83246983158215
46-Spencer Rd/Riversdale Rd (Camberwell),145.06987588077826,-37.83292883015288
47-Willow Gr/Riversdale Rd (Camberwell),145.0726737996961,-37.83326282189129
48-Cooloongatta Rd/Riversdale Rd (Camberwell),145.07725083779926,-37.83377987495651
49-Glyndon Rd/Riversdale Rd (Camberwell),145.0796520366173,-37.8340708465644
50-Wattle Valley Rd/Riversdale Rd (Canterbury),145.0815218756256,-37.83428189781651
51-Highfield Rd/Riversdale Rd (Camberwell),145.08515103380702,-37.83452085015458
52-Lockhart St/Riversdale Rd (Camberwell),145.08853899359582,-37.83490983026565
53-Essex Rd/Riversdale Rd (Camberwell),145.09097403341735,-37.83520188036134
54-Through Rd/Riversdale Rd (Camberwell),145.09380687323187,-37.83551787048758
55-Union Rd/Riversdale Rd (Canterbury),145.0958239530849,-37.835748900588264
56-Warrigal Rd/Riversdale Rd (Surrey Hills),145.09839507287762,-37.83605184073026
57-Glendale St/Riversdale Rd (Surrey Hills),145.1000258727163,-37.83625785082625
58-Wattle Park/1013 Riversdale Rd (Surrey Hills),145.10261607156667,-37.83674187055512
59-Alandale St/Riversdale Rd (Surrey Hills),145.10481387085304,-37.83698388030284
42-Burke Rd/Whitehorse Rd (Balwyn),145.06086291957166,-37.810430814810154
60-Ferndale St/Riversdale Rd (Surrey Hills),145.106694870254,-37.83719484008784
58-Box Hill Central/Whitehorse Rd (Box Hill),145.1223548617299,-37.81786284166785
57-Nelson Rd/Whitehorse Rd (Box Hill),145.11871994212217,-37.81740789157546
56-Elgar Rd/Whitehorse Rd (Box Hill),145.1144399041768,-37.8168708614384
55-Hood St/Whitehorse Rd (Mont Albert),145.10982976046245,-37.81632789050351
54-Inglisby Rd/Whitehorse Rd (Mont Albert),145.10276298785433,-37.81546685880835
53-Union Rd/Whitehorse Rd (Surrey Hills),145.09952407814106,-37.81509884805608
15-Murphy St/Flemington Rd (North Melbourne),144.9523910161274,-37.79747484979756
12-Flemington Rd/Peel St (North Melbourne),144.95673584149625,-37.801370859264985
12-Flemington Rd/Peel St (North Melbourne),144.95681108130097,-37.801534839266616
11-Queensberry St/Peel St (North Melbourne),144.95644712133478,-37.803609879434106
11-Queensberry St/Peel St (North Melbourne),144.9563988815135,-37.80329379941984
126-City Rd/Light Rail (South Melbourne),144.9544480263474,-37.82953780067265
126-City Rd/Light Rail (South Melbourne),144.95437782638862,-37.829175820650256
127-South Melbourne Station/Light Rail (South Melbourne),144.9554959943813,-37.833142840825715
127-South Melbourne Station/Light Rail (South Melbourne),144.9552951139052,-37.833021880799734
128-Albert Park Station/Light Rail (South Melbourne),144.95875509139182,-37.8402198112253
128-Albert Park Station/Light Rail (South Melbourne),144.9585768909978,-37.84006285120363
129-Melbourne Sports and Aquatic Centre/Light Rail (Middle Park),144.96167289987983,-37.84525387156177
129-Melbourne Sports and Aquatic Centre/Light Rail (Middle Park),144.96167793901355,-37.84546987156229
130-Middle Park Station/Light Rail (Middle Park),144.9656901196073,-37.84961284175109
130-Middle Park Station/Light Rail (Middle Park),144.96540679979333,-37.84957180174975
131-Fraser St/Light Rail (Middle Park),144.97103178808237,-37.85375086235739
131-Fraser St/Light Rail (Middle Park),144.97117290766747,-37.85396983240658
132-St Kilda Station/Fitzroy St (St Kilda),144.97764283307066,-37.85927182508279
132-St Kilda Station/Fitzroy St (St Kilda),144.97726303209208,-37.85903080489122
133-Canterbury Rd/Fitzroy St (St Kilda),144.9767781097534,-37.86016687504489
133-Canterbury Rd/Fitzroy St (St Kilda),144.97702291058306,-37.85991883509971
134-Park St/Fitzroy St (St Kilda),144.97526394507534,-37.8610698445747
134-Park St/Fitzroy St (St Kilda),144.97527906507923,-37.86094384457719
135-Acland St/Fitzroy St (St Kilda),144.97341893960416,-37.86203788400809
135-Jacka Bvd/Fitzroy St (St Kilda),144.97301105851344,-37.862400853887664
136-Alfred Square/The Esplanade (St Kilda),144.97349202140705,-37.86518383410367
136-Alfred Square/The Esplanade (St Kilda),144.97378506230302,-37.86527986419631
138-Luna Park/The Esplanade (St Kilda),144.9768411115383,-37.86697186516395
138-Luna Park/The Esplanade (St Kilda),144.97721587257521,-37.8669878852782
139-Belford St/Acland St (St Kilda),144.97995008008098,-37.86886384612253
139-Belford St/Acland St (St Kilda),144.98007680015334,-37.868793826137285
48-Hawthorn Rd/Dandenong Rd (Malvern),145.02644585091517,-37.865822839104624
48-Dandenong Rd/Glenferrie Rd (Malvern),145.02781601283627,-37.86604387939577
52-Dandenong Rd/Glenferrie Rd (Malvern),145.02781601283627,-37.86604387939577
53-Malvern Railway Station/Glenferrie Rd (Malvern),145.0277800115327,-37.86525088926716
53-Malvern Railway Station/Glenferrie Rd (Malvern),145.02816197025837,-37.86416683916737
54-Wattletree Rd/Glenferrie Rd (Malvern),145.02826384768744,-37.86246484891729
54-Wattletree Rd/Glenferrie Rd (Malvern),145.02851080748448,-37.86214480890612
55-Llaneast St/Glenferrie Rd (Malvern),145.02846976584163,-37.86113482873902
55-Edsall St/Glenferrie Rd (Malvern),145.0286767659212,-37.86102088875193
56-Malvern Tram Depot/Glenferrie Rd (Malvern),145.02883408484166,-37.85898688879918
56-Malvern Tram Depot/Glenferrie Rd (Malvern),145.02905404511063,-37.85882785885618
57-High St/Glenferrie Rd (Malvern),145.02918688575062,-37.8568118592447
57-High St/Glenferrie Rd (Malvern),145.02943492592348,-37.85648281932508
58-Bell St/Glenferrie Rd (Malvern),145.0295900863382,-37.854060829767306
58-Sorrett Ave/Glenferrie Rd (Malvern),145.02978304628377,-37.85408188977052
59-Malvern Rd/Glenferrie Rd (Malvern),145.02994504636595,-37.85182289016302
59-Malvern Rd/Glenferrie Rd (Malvern),145.03019200615188,-37.85151185021379
60-Stonnington Pl/Glenferrie Rd (Malvern),145.03036696588612,-37.84964885051686
60-Stonnington Pl/Glenferrie Rd (Malvern),145.03051384567823,-37.84966082050857
61-Moorakyne Ave/Glenferrie Rd (Malvern),145.0307370450633,-37.84769081080821
61-Moorakyne Ave/Glenferrie Rd (Malvern),145.03088392478492,-37.84772087079205
62-Mayfield Ave/Glenferrie Rd (Malvern),145.0311078438582,-37.845723861074866
62-Mayfield Ave/Glenferrie Rd (Malvern),145.0313339231897,-37.845348831104054
63-Toorak Rd/Glenferrie Rd (Malvern),145.03143976380045,-37.84392683102394
63-Toorak Rd/Glenferrie Rd (Kooyong),145.03166296359555,-37.843632890975464
64-Mernda Rd/Glenferrie Rd (Kooyong),145.0316719647783,-37.84246181085435
127-York St/Clarendon St (South Melbourne),144.95953195459919,-37.83096880135793
126-City Rd/Clarendon St (South Melbourne),144.9578748726058,-37.82720986095382
130a-Raglan St/Clarendon St (South Melbourne),144.96258800909632,-37.8376008117182
130-Clarendon St/Albert Rd (South Melbourne),144.9628770923525,-37.83950683174253
131-Melbourne Sports & Aquatic Centre/Albert Rd (Albert Park),144.96111705338612,-37.84067485151673
132-Kerferd Rd/Canterbury Rd (Albert Park),144.9593530558485,-37.84243786129134
133-Canterbury Rd/Mills St (Middle Park),144.9601378590455,-37.84405588138057
134-Carter St/Mills St (Middle Park),144.95888001851088,-37.84558381124817
135-Richardson St/Mills St (Middle Park),144.95740905285257,-37.84739686119229
136-Mills St/Danks St (Middle Park),144.95608280675756,-37.84972588126169
137-Harold St/Danks St (Middle Park),144.95918707843066,-37.85134786148454
143-Fitzroy St/Park St (St Kilda),144.97445898243456,-37.86097480431574
142-Mary St/Park St (St Kilda West),144.97319609826138,-37.85978086384775
141-Deakin St/Park St (St Kilda West),144.9707930970616,-37.85747785279721
68-Callantina Rd/Glenferrie Rd (Hawthorn),145.03350797706227,-37.83320981059956
69-South St/Glenferrie Rd (Hawthorn),145.0336710604883,-37.83137489063045
69-South St/Glenferrie Rd (Hawthorn),145.0338831014462,-37.83109886072553
70-Riversdale Rd/Glenferrie Rd (Hawthorn),145.03409982079987,-37.828885851097525
70-Riversdale Rd/Glenferrie Rd (Hawthorn),145.03433490058322,-37.82861882127919
71-Urquhart St/Glenferrie Rd (Hawthorn),145.0346189334252,-37.82602781202952
71-Urquhart St/Glenferrie Rd (Hawthorn),145.03484789366368,-37.8259598621491
72-Manningtree Rd/Glenferrie Rd (Hawthorn),145.0349760482938,-37.82414186262411
72-Manningtree Rd/Glenferrie Rd (Hawthorn),145.03519600823634,-37.82400983274691
73-Burwood Rd/Glenferrie Rd (Hawthorn),145.0352759242328,-37.82269583307549
73-Burwood Rd/Glenferrie Rd (Hawthorn),145.0354519637962,-37.822482893192934
74-Glenferrie Railway Station/Glenferrie Rd (Hawthorn),145.03567407778635,-37.82052188370826
74-Glenferrie Station/Glenferrie Rd (Hawthorn),145.03567407778635,-37.82052188370826
75-Chrystobel Cres/Glenferrie Rd (Hawthorn),145.03596783266948,-37.81886786416764
75-Liddiard St/Glenferrie Rd (Hawthorn),145.03622487193343,-37.818592824311615
76-Johnson St/Glenferrie Rd (Hawthorn),145.03631702614985,-37.816837824706305
76-Johnson St/Glenferrie Rd (Hawthorn),145.03659206597797,-37.81676087480535
77-Barkers Rd/Glenferrie Rd (Hawthorn),145.03672274034042,-37.81479887513765
77-Barkers Rd/Glenferrie Rd (Hawthorn),145.03693298069257,-37.81460384512769
78-Fitzwilliam St/Glenferrie Rd (Hawthorn),145.0372148651739,-37.81210283433499
78-Fitzwilliam St/Glenferrie Rd (Hawthorn),145.03746794520552,-37.812007884356774
79-Wellington St/Glenferrie Rd (Hawthorn),145.03764398844004,-37.810073873708106
79-Wellington St/Glenferrie Rd (Hawthorn),145.03782974858655,-37.809887843674716
80-Cotham Rd/Glenferrie Rd (Kew),145.0381209915495,-37.80790982300556
80-Cotham Rd/Glenferrie Rd (Kew),145.0381328715782,-37.80788282299736
37-Chapel St/Carlisle St (St Kilda),144.9904998684358,-37.86843184580716
38-Balaclava Station/Carlisle St (Balaclava),144.9938190657771,-37.86884881586069
39-Carlisle Ave/Carlisle St (St Kilda),144.99674190252986,-37.86923185628783
40-Hotham St/Balaclava Rd (St Kilda East),144.99963089809745,-37.86959680690874
41-Vadlure Ave/Balaclava Rd (St Kilda East),145.00258793313168,-37.86997084752114
52-Hoffmans Rd/Keilor Rd (Essendon),144.89255290940437,-37.73746382980707
37-Buckley St/Pascoe Vale Rd (Essendon),144.9264670425228,-37.75791885274905
25-St James Park/Burwood Rd (Hawthorn),145.02103287688746,-37.820870807437856
25-St James Park/Burwood Rd (Hawthorn),145.0211210767554,-37.82094487746407
26-Hawthorn Railway Station/Burwood Rd (Hawthorn),145.02482294901006,-37.8214398793677
26-Hawthorn Railway Station/Burwood Rd (Hawthorn),145.0245889493165,-37.82127382930119
27-Burwood Rd/Power St (Hawthorn),145.02628095050923,-37.821733819843125
27-Power St/Burwood Rd (Hawthorn),145.0262877900856,-37.82145481994937
28-Wattle Rd/Power St (Hawthorn),145.02587091448774,-37.82476483853943
28-Wattle Rd/Power St (Hawthorn),145.02571899441625,-37.82489686842339
44-Burke Rd/Doncaster Rd (Balwyn North),145.06427104261553,-37.79345483143907
0-Bourke St/Spring St (Melbourne City),144.97325191624222,-37.8116508412438
38-Normanby Ave/High St (Thornbury),145.0003267729906,-37.759637857461485
D1-Stadium Precinct/La Trobe St (Docklands),144.9467508694195,-37.814552799682225
42-Allan Rd/Balaclava Rd (Caulfield North),145.00559104762746,-37.870328868112445
43-Orrong Rd/Balaclava Rd (Caulfield North),145.00879684128697,-37.87073485872461
44-Otira Rd/Balaclava Rd (Caulfield North),145.01238892179927,-37.87116487910028
45-Kent Gr/Balaclava Rd (Caulfield North),145.015106925486,-37.87154386927418
46-Kooyong Rd/Balaclava Rd (Caulfield North),145.0179628095778,-37.871880829427916
41-Burke Rd/Camberwell Rd (Camberwell),145.05772877711934,-37.83207086475461
42-Camberwell Primary School/Camberwell Rd (Camberwell),145.05887393544046,-37.83303584422015
42-Camberwell Primary School/Camberwell Rd (Camberwell),145.0589347753185,-37.833325824167424
43-Camberwell Civic Centre/Camberwell Rd (Camberwell),145.0606408129099,-37.834552883431996
43-Camberwell Civic Centre/Camberwell Rd (Camberwell),145.06066889284497,-37.83479588340046
44-Trafalgar Rd/Camberwell Rd (Camberwell),145.06216181078898,-37.83591089278822
44-Trafalgar Rd/Camberwell Rd (Camberwell),145.06252397027777,-37.8364038226282
45-Bowen St/Camberwell Rd (Camberwell),145.06420588803604,-37.837692891983984
45-Bowen St/Camberwell Rd (Camberwell),145.0642008480291,-37.837899891973855
46-Christowel St/Camberwell Rd (Camberwell),145.06608184560042,-37.83939083130104
46-Acheron Ave/Camberwell Rd (Camberwell),145.06631008530354,-37.83980087121414
47-Maple Cres/Camberwell Rd (Camberwell),145.06764784363833,-37.84079582077512
47-Orange Gr/Camberwell Rd (Camberwell),145.06782100342306,-37.841140880714775
48-Orrong Cres/Camberwell Rd (Camberwell),145.06912492184617,-37.84210883031548
48-Glen Iris Rd/Camberwell Rd (Camberwell),145.0691648817999,-37.842325820301305
49-Tyrone St/Camberwell Rd (Camberwell),145.07143575894153,-37.84412888100979
49-Wilson Gr/Camberwell Rd (Camberwell),145.07153079878213,-37.84441886107206
50-Fordham Gardens/Camberwell Rd (Camberwell),145.07341287731305,-37.8459008925743
50-Smith Rd/Camberwell Rd (Camberwell),145.07320875758833,-37.84589783244399
51-Toorak Rd/Camberwell Rd (Camberwell),145.07562399700836,-37.84782986432733
52-Summerhill Rd/Toorak Rd (Camberwell),145.07708091562154,-37.84818689518717
52-Summerhill Rd/Toorak Rd (Camberwell),145.07741787541738,-37.848345835388855
53-Highfield Rd/Toorak Rd (Camberwell),145.08181779033555,-37.84872383774043
53-Lithgow St/Toorak Rd (Camberwell),145.082301990005,-37.84890284798073
54-Oberwyl Rd/Toorak Rd (Camberwell),145.08431006765065,-37.8490258790016
54-Grandview Ave/Toorak Rd (Camberwell),145.0846020275463,-37.849183829125124
55-Through Rd/Toorak Rd (Camberwell),145.08672386709387,-37.84930784968032
55-Beryl St/Toorak Rd (Camberwell),145.0872638673709,-37.849505849770786
56-Barkly St/Toorak Rd (Camberwell),145.08960206736725,-37.84964283027617
56-Alfred Rd/Toorak Rd (Camberwell),145.09006286763025,-37.849839840364204
57-Fairview Ave/Toorak Rd (Camberwell),145.09236686758473,-37.84996782088609
57-Queens Pde/Toorak Rd (Camberwell),145.09273694780902,-37.850144850967645
58-Warrigal Rd/Burwood Hwy (Camberwell),145.0954718677447,-37.85031486161484
58-Warrigal Rd/Burwood Hwy (Burwood),145.09584374784902,-37.850419891707816
59-Somers St/Burwood Hwy (Burwood),145.09898474782702,-37.85068683249096
59-Gilmour St/Burwood Hwy (Burwood),145.09874606791286,-37.850728862436625
