Suburb,Month,Year,Property Type,Count,Total_Price,Median
Springvale,Dec,2020,Other properties,183.0,84094.0,459.53005464480873
Springvale,Dec,2021,flat,1068.0,387940.0,363.2397003745318
Springvale,Dec,2021,house,734.0,304856.0,415.3351498637602
Springvale,Dec,2021,Other properties,257.0,110214.0,428.84824902723733
Springvale,Dec,2022,flat,1073.0,415580.0,387.30661696178936
Springvale,Dec,2022,house,653.0,287380.0,440.09188361408883
Springvale,Dec,2022,Other properties,208.0,109320.0,525.5769230769231
Springvale,Jun,2000,flat,740.0,98790.0,133.5
Springvale,Jun,2000,house,502.0,79775.0,158.91434262948206
Springvale,Jun,2000,Other properties,27.0,5440.0,201.4814814814815
Springvale,Jun,2001,flat,674.0,91620.0,135.9347181008902
Springvale,Jun,2001,house,448.0,74365.0,165.99330357142858
Springvale,Jun,2001,Other properties,28.0,6515.0,232.67857142857142
Springvale,Jun,2002,flat,680.0,97723.0,143.71029411764707
Springvale,Jun,2002,house,495.0,86635.0,175.02020202020202
Springvale,Jun,2002,Other properties,56.0,12602.0,225.03571428571428
Springvale,Jun,2003,flat,652.0,97910.0,150.16871165644173
Springvale,Jun,2003,house,490.0,88252.0,180.1061224489796
Springvale,Jun,2003,Other properties,41.0,9033.0,220.3170731707317
Springvale,Jun,2004,flat,643.0,99385.0,154.56454121306376
Springvale,Jun,2004,house,475.0,88013.0,185.29052631578946
Springvale,Jun,2004,Other properties,48.0,10822.0,225.45833333333334
Springvale,Jun,2005,flat,652.0,105120.0,161.22699386503066
Springvale,Jun,2005,house,487.0,92458.0,189.85215605749485
Springvale,Jun,2005,Other properties,41.0,8922.0,217.609756097561
Springvale,Jun,2006,flat,639.0,111170.0,173.97496087636932
Springvale,Jun,2006,house,469.0,93470.0,199.2963752665245
Springvale,Jun,2006,Other properties,57.0,13215.0,231.8421052631579
Springvale,Jun,2007,flat,524.0,98210.0,187.4236641221374
Springvale,Jun,2007,house,431.0,97730.0,226.75174013921114
Springvale,Jun,2007,Other properties,91.0,23720.0,260.65934065934067
Springvale,Jun,2008,flat,532.0,118280.0,222.33082706766916
Springvale,Jun,2008,house,519.0,135580.0,261.23314065510596
Springvale,Jun,2008,Other properties,92.0,31890.0,346.6304347826087
Springvale,Jun,2009,flat,539.0,136220.0,252.72727272727272
Springvale,Jun,2009,house,524.0,156350.0,298.37786259541986
Springvale,Jun,2009,Other properties,120.0,38670.0,322.25
Springvale,Jun,2010,flat,549.0,146590.0,267.0127504553734
Springvale,Jun,2010,house,558.0,179417.0,321.5358422939068
Springvale,Jun,2010,Other properties,111.0,39393.0,354.8918918918919
Springvale,Jun,2011,flat,608.0,170760.0,280.85526315789474
Springvale,Jun,2011,house,668.0,217437.0,325.5044910179641
Springvale,Jun,2011,Other properties,126.0,39413.0,312.8015873015873
Springvale,Jun,2012,flat,706.0,205045.0,290.43201133144476
Springvale,Jun,2012,house,649.0,215220.0,331.61787365177196
Springvale,Jun,2012,Other properties,121.0,52055.0,430.20661157024796
Springvale,Jun,2013,flat,890.0,264860.0,297.59550561797755
Springvale,Jun,2013,house,655.0,216750.0,330.91603053435114
Springvale,Jun,2013,Other properties,104.0,46070.0,442.9807692307692
Springvale,Jun,2014,flat,832.0,255240.0,306.77884615384613
Springvale,Jun,2014,house,577.0,198090.0,343.3102253032929
Springvale,Jun,2014,Other properties,91.0,41670.0,457.9120879120879
Springvale,Jun,2015,flat,800.0,253185.0,316.48125
Springvale,Jun,2015,house,647.0,230050.0,355.564142194745
Springvale,Jun,2015,Other properties,85.0,37645.0,442.88235294117646
Springvale,Jun,2016,flat,857.0,284564.0,332.04667444574096
Springvale,Jun,2016,house,653.0,241953.0,370.5252679938744
Springvale,Jun,2016,Other properties,118.0,43283.0,366.8050847457627
Springvale,Jun,2017,flat,891.0,303630.0,340.7744107744108
Springvale,Jun,2017,house,685.0,264590.0,386.26277372262774
Springvale,Jun,2017,Other properties,114.0,48630.0,426.57894736842104
Springvale,Jun,2018,flat,952.0,338950.0,356.03991596638656
Springvale,Jun,2018,house,731.0,288770.0,395.03419972640216
Springvale,Jun,2018,Other properties,138.0,64260.0,465.6521739130435
Springvale,Jun,2019,flat,934.0,333760.0,357.34475374732335
Springvale,Jun,2019,house,742.0,307164.0,413.9676549865229
Springvale,Jun,2019,Other properties,188.0,86036.0,457.63829787234044
Springvale,Jun,2020,flat,1006.0,376078.0,373.83499005964217
Springvale,Jun,2020,house,664.0,272546.0,410.46084337349396
Springvale,Jun,2020,Other properties,177.0,90176.0,509.4689265536723
Springvale,Jun,2021,flat,974.0,351090.0,360.46201232032854
Springvale,Jun,2021,house,685.0,283431.0,413.76788321167885
Springvale,Jun,2021,Other properties,209.0,93999.0,449.75598086124404
Springvale,Jun,2022,flat,1114.0,412650.0,370.42190305206464
Springvale,Jun,2022,house,730.0,307640.0,421.4246575342466
Springvale,Jun,2022,Other properties,239.0,112910.0,472.4267782426778
Springvale,Mar,2000,flat,732.0,97880.0,133.71584699453553
Springvale,Mar,2000,house,483.0,76915.0,159.24430641821945
Springvale,Mar,2000,Other properties,29.0,5585.0,192.58620689655172
Springvale,Mar,2001,flat,697.0,94820.0,136.04017216642754
Springvale,Mar,2001,house,485.0,80055.0,165.06185567010309
Springvale,Mar,2001,Other properties,26.0,6325.0,243.26923076923077
Springvale,Mar,2002,flat,699.0,98485.0,140.89413447782547
Springvale,Mar,2002,house,488.0,83365.0,170.82991803278688
Springvale,Mar,2002,Other properties,47.0,9420.0,200.4255319148936
Springvale,Mar,2003,flat,649.0,94980.0,146.3482280431433
Springvale,Mar,2003,house,490.0,88520.0,180.6530612244898
Springvale,Mar,2003,Other properties,50.0,12685.0,253.7
Springvale,Mar,2004,flat,651.0,100736.0,154.74039938556066
Springvale,Mar,2004,house,493.0,91210.0,185.01014198782963
Springvale,Mar,2004,Other properties,42.0,9674.0,230.33333333333334
Springvale,Mar,2005,flat,628.0,100485.0,160.0079617834395
Springvale,Mar,2005,house,470.0,88898.0,189.14468085106384
Springvale,Mar,2005,Other properties,45.0,10642.0,236.48888888888888
Springvale,Mar,2006,flat,638.0,106485.0,166.90438871473353
Springvale,Mar,2006,house,458.0,91100.0,198.90829694323145
Springvale,Mar,2006,Other properties,51.0,8875.0,174.01960784313727
Springvale,Mar,2007,flat,543.0,100955.0,185.92081031307552
Springvale,Mar,2007,house,456.0,99280.0,217.71929824561403
Springvale,Mar,2007,Other properties,82.0,15965.0,194.6951219512195
Springvale,Mar,2008,flat,515.0,108480.0,210.64077669902912
Springvale,Mar,2008,house,489.0,122880.0,251.2883435582822
Springvale,Mar,2008,Other properties,97.0,32880.0,338.96907216494844
Springvale,Mar,2009,flat,548.0,136550.0,249.17883211678833
Springvale,Mar,2009,house,529.0,157190.0,297.14555765595463
Springvale,Mar,2009,Other properties,117.0,40580.0,346.8376068376068
Springvale,Mar,2010,flat,565.0,148365.0,262.5929203539823
Springvale,Mar,2010,house,515.0,163125.0,316.747572815534
Springvale,Mar,2010,Other properties,105.0,44010.0,419.14285714285717
Springvale,Mar,2011,flat,596.0,167050.0,280.2852348993289
Springvale,Mar,2011,house,670.0,215455.0,321.57462686567163
Springvale,Mar,2011,Other properties,121.0,33595.0,277.64462809917353
Springvale,Mar,2012,flat,680.0,194208.0,285.6
Springvale,Mar,2012,house,666.0,220800.0,331.5315315315315
Springvale,Mar,2012,Other properties,128.0,56672.0,442.75
Springvale,Mar,2013,flat,847.0,252610.0,298.24085005903186
Springvale,Mar,2013,house,640.0,210631.0,329.1109375
Springvale,Mar,2013,Other properties,104.0,45879.0,441.1442307692308
Springvale,Mar,2014,flat,845.0,254730.0,301.4556213017751
Springvale,Mar,2014,house,605.0,206628.0,341.5338842975207
Springvale,Mar,2014,Other properties,94.0,40442.0,430.2340425531915
Springvale,Mar,2015,flat,796.0,250425.0,314.6042713567839
Springvale,Mar,2015,house,623.0,217968.0,349.868378812199
Springvale,Mar,2015,Other properties,90.0,37122.0,412.46666666666664
Springvale,Mar,2016,flat,848.0,276945.0,326.58608490566036
Springvale,Mar,2016,house,647.0,234920.0,363.09119010819165
Springvale,Mar,2016,Other properties,107.0,48835.0,456.4018691588785
Springvale,Mar,2017,flat,911.0,310760.0,341.11964873765095
Springvale,Mar,2017,house,696.0,266600.0,383.04597701149424
Springvale,Mar,2017,Other properties,128.0,47240.0,369.0625
Springvale,Mar,2018,flat,928.0,326330.0,351.64870689655174
Springvale,Mar,2018,house,738.0,290640.0,393.8211382113821
Springvale,Mar,2018,Other properties,126.0,63990.0,507.85714285714283
Springvale,Mar,2019,flat,938.0,335180.0,357.33475479744135
Springvale,Mar,2019,house,727.0,300844.0,413.81568088033015
Springvale,Mar,2019,Other properties,175.0,81576.0,466.1485714285714
Springvale,Mar,2020,flat,1012.0,375845.0,371.3883399209486
Springvale,Mar,2020,house,684.0,281392.0,411.39181286549706
Springvale,Mar,2020,Other properties,183.0,84968.0,464.30601092896177
Springvale,Mar,2021,flat,933.0,341284.0,365.7920685959271
Springvale,Mar,2021,house,651.0,270860.0,416.0675883256528
Springvale,Mar,2021,Other properties,182.0,76596.0,420.85714285714283
Springvale,Mar,2022,flat,1122.0,412505.0,367.6515151515151
Springvale,Mar,2022,house,731.0,302060.0,413.2147742818058
Springvale,Mar,2022,Other properties,258.0,119280.0,462.3255813953488
Springvale,Mar,2023,flat,949.0,376075.0,396.28556375131717
Springvale,Mar,2023,house,565.0,253380.0,448.46017699115043
Springvale,Mar,2023,Other properties,199.0,107135.0,538.3668341708543
Springvale,Sep,2000,flat,735.0,97885.0,133.1768707482993
Springvale,Sep,2000,house,505.0,80700.0,159.8019801980198
Springvale,Sep,2000,Other properties,29.0,5420.0,186.89655172413794
Springvale,Sep,2001,flat,688.0,95360.0,138.6046511627907
Springvale,Sep,2001,house,450.0,74393.0,165.3177777777778
Springvale,Sep,2001,Other properties,32.0,5747.0,179.59375
Springvale,Sep,2002,flat,669.0,97520.0,145.7698056801196
Springvale,Sep,2002,house,513.0,91935.0,179.21052631578948
Springvale,Sep,2002,Other properties,53.0,8145.0,153.67924528301887
Springvale,Sep,2003,flat,653.0,97960.0,150.01531393568146
Springvale,Sep,2003,house,489.0,88100.0,180.16359918200408
Springvale,Sep,2003,Other properties,51.0,10785.0,211.47058823529412
Springvale,Sep,2004,flat,618.0,97960.0,158.51132686084142
Springvale,Sep,2004,house,473.0,89830.0,189.9154334038055
Springvale,Sep,2004,Other properties,42.0,4820.0,114.76190476190476
Springvale,Sep,2005,flat,653.0,106466.0,163.04134762633996
Springvale,Sep,2005,house,470.0,89792.0,191.0468085106383
Springvale,Sep,2005,Other properties,40.0,7267.0,181.675
Springvale,Sep,2006,flat,630.0,111390.0,176.8095238095238
Springvale,Sep,2006,house,461.0,95900.0,208.02603036876357
Springvale,Sep,2006,Other properties,60.0,11400.0,190.0
Springvale,Sep,2007,flat,494.0,96194.0,194.7246963562753
Springvale,Sep,2007,house,438.0,101754.0,232.31506849315068
Springvale,Sep,2007,Other properties,100.0,29092.0,290.92
Springvale,Sep,2008,flat,536.0,121725.0,227.09888059701493
Springvale,Sep,2008,house,538.0,145400.0,270.26022304832713
Springvale,Sep,2008,Other properties,107.0,39935.0,373.22429906542055
Springvale,Sep,2009,flat,564.0,145060.0,257.1985815602837
Springvale,Sep,2009,house,507.0,152020.0,299.8422090729783
Springvale,Sep,2009,Other properties,114.0,40645.0,356.53508771929825
Springvale,Sep,2010,flat,557.0,152930.0,274.5601436265709
Springvale,Sep,2010,house,595.0,191480.0,321.8151260504202
Springvale,Sep,2010,Other properties,109.0,33890.0,310.91743119266056
Springvale,Sep,2011,flat,620.0,174150.0,280.88709677419354
Springvale,Sep,2011,house,662.0,216535.0,327.09214501510576
Springvale,Sep,2011,Other properties,123.0,44865.0,364.7560975609756
Springvale,Sep,2012,flat,798.0,232565.0,291.4348370927318
Springvale,Sep,2012,house,652.0,215935.0,331.18865030674846
Springvale,Sep,2012,Other properties,116.0,52620.0,453.62068965517244
Springvale,Sep,2013,flat,838.0,250875.0,299.37350835322195
Springvale,Sep,2013,house,652.0,216320.0,331.77914110429447
Springvale,Sep,2013,Other properties,102.0,42245.0,414.1666666666667
Springvale,Sep,2014,flat,810.0,248640.0,306.962962962963
Springvale,Sep,2014,house,578.0,199328.0,344.8581314878893
Springvale,Sep,2014,Other properties,92.0,40432.0,439.4782608695652
Springvale,Sep,2015,flat,826.0,267980.0,324.4309927360775
Springvale,Sep,2015,house,655.0,232844.0,355.48702290076335
Springvale,Sep,2015,Other properties,107.0,48624.0,454.4299065420561
Springvale,Sep,2016,flat,894.0,294975.0,329.9496644295302
Springvale,Sep,2016,house,659.0,246280.0,373.7177541729894
Springvale,Sep,2016,Other properties,94.0,35195.0,374.4148936170213
Springvale,Sep,2017,flat,892.0,304090.0,340.9080717488789
Springvale,Sep,2017,house,719.0,276880.0,385.0904033379694
Springvale,Sep,2017,Other properties,132.0,63940.0,484.3939393939394
Springvale,Sep,2018,flat,953.0,339330.0,356.06505771248686
Springvale,Sep,2018,house,704.0,281330.0,399.61647727272725
Springvale,Sep,2018,Other properties,148.0,65240.0,440.81081081081084
Springvale,Sep,2019,flat,946.0,346320.0,366.08879492600425
Springvale,Sep,2019,house,734.0,302074.0,411.5449591280654
Springvale,Sep,2019,Other properties,198.0,93416.0,471.7979797979798
Springvale,Sep,2020,flat,928.0,343780.0,370.45258620689657
Springvale,Sep,2020,house,626.0,259882.0,415.14696485623006
Springvale,Sep,2020,Other properties,165.0,83938.0,508.7151515151515
Springvale,Sep,2021,flat,1039.0,374210.0,360.1636188642926
Springvale,Sep,2021,house,714.0,296640.0,415.4621848739496
Springvale,Sep,2021,Other properties,219.0,98230.0,448.53881278538813
Springvale,Sep,2022,flat,1107.0,420655.0,379.9954832881662
Springvale,Sep,2022,house,722.0,312080.0,432.2437673130194
Springvale,Sep,2022,Other properties,240.0,94865.0,395.2708333333333
St Albans-Deer Park,Dec,2000,flat,584.0,80470.0,137.79109589041096
St Albans-Deer Park,Dec,2000,house,733.0,119770.0,163.39699863574353
St Albans-Deer Park,Dec,2000,Other properties,67.0,18432.0,275.1044776119403
St Albans-Deer Park,Dec,2001,flat,554.0,80078.0,144.5451263537906
St Albans-Deer Park,Dec,2001,house,656.0,110840.0,168.96341463414635
St Albans-Deer Park,Dec,2001,Other properties,66.0,13242.0,200.63636363636363
St Albans-Deer Park,Dec,2003,flat,1128.0,168380.0,149.27304964539007
St Albans-Deer Park,Dec,2003,house,1513.0,268385.0,177.3859881031064
St Albans-Deer Park,Dec,2003,Other properties,111.0,31075.0,279.9549549549549
St Albans-Deer Park,Dec,2004,flat,571.0,87785.0,153.73905429071803
St Albans-Deer Park,Dec,2004,house,841.0,152070.0,180.820451843044
St Albans-Deer Park,Dec,2004,Other properties,79.0,21070.0,266.7088607594937
St Albans-Deer Park,Dec,2005,flat,576.0,91265.0,158.44618055555554
St Albans-Deer Park,Dec,2005,house,867.0,157261.0,181.38523644752019
St Albans-Deer Park,Dec,2005,Other properties,73.0,24354.0,333.6164383561644
St Albans-Deer Park,Dec,2006,flat,483.0,78755.0,163.05383022774328
St Albans-Deer Park,Dec,2006,house,831.0,158986.0,191.31889290012035
St Albans-Deer Park,Dec,2006,Other properties,101.0,16959.0,167.9108910891089
St Albans-Deer Park,Dec,2007,flat,457.0,80985.0,177.21006564551422
St Albans-Deer Park,Dec,2007,house,801.0,171070.0,213.57053682896378
St Albans-Deer Park,Dec,2007,Other properties,115.0,22545.0,196.04347826086956
St Albans-Deer Park,Dec,2008,flat,476.0,100670.0,211.49159663865547
St Albans-Deer Park,Dec,2008,house,1003.0,262220.0,261.4356929212363
St Albans-Deer Park,Dec,2008,Other properties,121.0,21110.0,174.46280991735537
St Albans-Deer Park,Dec,2009,flat,439.0,101020.0,230.11389521640092
St Albans-Deer Park,Dec,2009,house,1184.0,331030.0,279.58614864864865
St Albans-Deer Park,Dec,2009,Other properties,132.0,41800.0,316.6666666666667
St Albans-Deer Park,Dec,2010,flat,465.0,118990.0,255.89247311827958
St Albans-Deer Park,Dec,2010,house,1300.0,378425.0,291.09615384615387
St Albans-Deer Park,Dec,2010,Other properties,138.0,35425.0,256.7028985507246
St Albans-Deer Park,Dec,2011,flat,531.0,138200.0,260.26365348399247
St Albans-Deer Park,Dec,2011,house,1282.0,379520.0,296.0374414976599
St Albans-Deer Park,Dec,2011,Other properties,137.0,47780.0,348.75912408759126
St Albans-Deer Park,Dec,2012,flat,575.0,151590.0,263.6347826086957
St Albans-Deer Park,Dec,2012,house,1332.0,397460.0,298.3933933933934
St Albans-Deer Park,Dec,2012,Other properties,160.0,50380.0,314.875
St Albans-Deer Park,Dec,2013,flat,640.0,174040.0,271.9375
St Albans-Deer Park,Dec,2013,house,1390.0,426480.0,306.8201438848921
St Albans-Deer Park,Dec,2013,Other properties,127.0,46580.0,366.7716535433071
St Albans-Deer Park,Dec,2014,flat,574.0,161110.0,280.6794425087108
St Albans-Deer Park,Dec,2014,house,1307.0,413140.0,316.09793420045906
St Albans-Deer Park,Dec,2014,Other properties,121.0,46370.0,383.22314049586777
St Albans-Deer Park,Dec,2015,flat,657.0,184978.0,281.5494672754947
St Albans-Deer Park,Dec,2015,house,1299.0,422600.0,325.32717474980757
St Albans-Deer Park,Dec,2015,Other properties,99.0,29472.0,297.6969696969697
St Albans-Deer Park,Dec,2016,flat,568.0,165810.0,291.91901408450707
St Albans-Deer Park,Dec,2016,house,1317.0,435490.0,330.668185269552
St Albans-Deer Park,Dec,2016,Other properties,102.0,34540.0,338.62745098039215
St Albans-Deer Park,Dec,2017,flat,625.0,193300.0,309.28
St Albans-Deer Park,Dec,2017,house,1370.0,475970.0,347.42335766423355
St Albans-Deer Park,Dec,2017,Other properties,145.0,58330.0,402.2758620689655
St Albans-Deer Park,Dec,2018,flat,616.0,199274.0,323.49675324675326
St Albans-Deer Park,Dec,2018,house,1210.0,433980.0,358.6611570247934
St Albans-Deer Park,Dec,2018,Other properties,106.0,42946.0,405.1509433962264
St Albans-Deer Park,Dec,2019,flat,627.0,207840.0,331.48325358851673
St Albans-Deer Park,Dec,2019,house,1220.0,448330.0,367.4836065573771
St Albans-Deer Park,Dec,2019,Other properties,138.0,58430.0,423.40579710144925
St Albans-Deer Park,Dec,2020,flat,532.0,179360.0,337.14285714285717
St Albans-Deer Park,Dec,2020,house,981.0,358020.0,364.95412844036696
St Albans-Deer Park,Dec,2020,Other properties,108.0,38075.0,352.5462962962963
St Albans-Deer Park,Dec,2021,flat,637.0,209770.0,329.309262166405
St Albans-Deer Park,Dec,2021,house,1097.0,400220.0,364.8313582497721
St Albans-Deer Park,Dec,2021,Other properties,136.0,44510.0,327.27941176470586
St Albans-Deer Park,Dec,2022,flat,751.0,255249.0,339.878828229028
St Albans-Deer Park,Dec,2022,house,1162.0,433895.0,373.40361445783134
St Albans-Deer Park,Dec,2022,Other properties,126.0,44896.0,356.3174603174603
St Albans-Deer Park,Jun,2000,flat,533.0,72370.0,135.77861163227016
St Albans-Deer Park,Jun,2000,house,692.0,110705.0,159.97832369942196
St Albans-Deer Park,Jun,2000,Other properties,55.0,15325.0,278.6363636363636
St Albans-Deer Park,Jun,2001,flat,587.0,82115.0,139.8892674616695
St Albans-Deer Park,Jun,2001,house,643.0,107474.0,167.14463452566096
St Albans-Deer Park,Jun,2001,Other properties,58.0,16491.0,284.32758620689657
St Albans-Deer Park,Jun,2002,flat,549.0,81425.0,148.3151183970856
St Albans-Deer Park,Jun,2002,house,697.0,118590.0,170.14347202295554
St Albans-Deer Park,Jun,2002,Other properties,70.0,17125.0,244.64285714285714
St Albans-Deer Park,Jun,2003,flat,582.0,86490.0,148.60824742268042
St Albans-Deer Park,Jun,2003,house,735.0,128355.0,174.6326530612245
St Albans-Deer Park,Jun,2003,Other properties,47.0,17035.0,362.4468085106383
St Albans-Deer Park,Jun,2004,flat,568.0,85150.0,149.91197183098592
St Albans-Deer Park,Jun,2004,house,817.0,147260.0,180.24479804161567
St Albans-Deer Park,Jun,2004,Other properties,73.0,15450.0,211.64383561643837
St Albans-Deer Park,Jun,2005,flat,582.0,89745.0,154.20103092783506
St Albans-Deer Park,Jun,2005,house,896.0,162618.0,181.49330357142858
St Albans-Deer Park,Jun,2005,Other properties,79.0,20112.0,254.58227848101265
St Albans-Deer Park,Jun,2006,flat,519.0,82865.0,159.66281310211946
St Albans-Deer Park,Jun,2006,house,838.0,151215.0,180.44749403341288
St Albans-Deer Park,Jun,2006,Other properties,71.0,22960.0,323.38028169014086
St Albans-Deer Park,Jun,2007,flat,484.0,82310.0,170.06198347107437
St Albans-Deer Park,Jun,2007,house,807.0,163458.0,202.55018587360595
St Albans-Deer Park,Jun,2007,Other properties,130.0,24222.0,186.3230769230769
St Albans-Deer Park,Jun,2008,flat,435.0,83275.0,191.4367816091954
St Albans-Deer Park,Jun,2008,house,957.0,231930.0,242.35109717868337
St Albans-Deer Park,Jun,2008,Other properties,107.0,14575.0,136.21495327102804
St Albans-Deer Park,Jun,2009,flat,468.0,103800.0,221.7948717948718
St Albans-Deer Park,Jun,2009,house,1019.0,276100.0,270.95191364082433
St Albans-Deer Park,Jun,2009,Other properties,134.0,41560.0,310.14925373134326
St Albans-Deer Park,Jun,2010,flat,425.0,101960.0,239.90588235294118
St Albans-Deer Park,Jun,2010,house,1261.0,360184.0,285.6336241078509
St Albans-Deer Park,Jun,2010,Other properties,125.0,44936.0,359.488
St Albans-Deer Park,Jun,2011,flat,492.0,125310.0,254.6951219512195
St Albans-Deer Park,Jun,2011,house,1303.0,386510.0,296.6308518802763
St Albans-Deer Park,Jun,2011,Other properties,144.0,40795.0,283.2986111111111
St Albans-Deer Park,Jun,2012,flat,586.0,155360.0,265.1194539249147
St Albans-Deer Park,Jun,2012,house,1310.0,390115.0,297.7977099236641
St Albans-Deer Park,Jun,2012,Other properties,149.0,47575.0,319.2953020134228
St Albans-Deer Park,Jun,2013,flat,650.0,176540.0,271.6
St Albans-Deer Park,Jun,2013,house,1405.0,423310.0,301.288256227758
St Albans-Deer Park,Jun,2013,Other properties,144.0,37860.0,262.9166666666667
St Albans-Deer Park,Jun,2014,flat,560.0,153598.0,274.28214285714284
St Albans-Deer Park,Jun,2014,house,1289.0,396130.0,307.3157486423584
St Albans-Deer Park,Jun,2014,Other properties,119.0,40672.0,341.781512605042
St Albans-Deer Park,Jun,2015,flat,620.0,173000.0,279.03225806451616
St Albans-Deer Park,Jun,2015,house,1297.0,411990.0,317.6484194294526
St Albans-Deer Park,Jun,2015,Other properties,116.0,45240.0,390.0
St Albans-Deer Park,Jun,2016,flat,618.0,175905.0,284.63592233009706
St Albans-Deer Park,Jun,2016,house,1326.0,435020.0,328.06938159879337
St Albans-Deer Park,Jun,2016,Other properties,95.0,41555.0,437.42105263157896
St Albans-Deer Park,Jun,2017,flat,597.0,179000.0,299.83249581239534
St Albans-Deer Park,Jun,2017,house,1384.0,466270.0,336.90028901734104
St Albans-Deer Park,Jun,2017,Other properties,129.0,51030.0,395.5813953488372
St Albans-Deer Park,Jun,2018,flat,627.0,199038.0,317.444976076555
St Albans-Deer Park,Jun,2018,house,1301.0,466800.0,358.80092236740967
St Albans-Deer Park,Jun,2018,Other properties,117.0,49912.0,426.5982905982906
St Albans-Deer Park,Jun,2019,flat,563.0,185000.0,328.5968028419183
St Albans-Deer Park,Jun,2019,house,1187.0,437978.0,368.97893850042124
St Albans-Deer Park,Jun,2019,Other properties,109.0,27672.0,253.87155963302752
St Albans-Deer Park,Jun,2020,flat,626.0,210540.0,336.3258785942492
St Albans-Deer Park,Jun,2020,house,1108.0,412160.0,371.985559566787
St Albans-Deer Park,Jun,2020,Other properties,143.0,53020.0,370.7692307692308
St Albans-Deer Park,Jun,2021,flat,573.0,188100.0,328.27225130890054
St Albans-Deer Park,Jun,2021,house,992.0,361136.0,364.0483870967742
St Albans-Deer Park,Jun,2021,Other properties,116.0,39114.0,337.1896551724138
St Albans-Deer Park,Jun,2022,flat,707.0,233290.0,329.97171145685996
St Albans-Deer Park,Jun,2022,house,1193.0,442710.0,371.0896898575021
St Albans-Deer Park,Jun,2022,Other properties,130.0,54800.0,421.53846153846155
St Albans-Deer Park,Mar,2000,flat,537.0,70715.0,131.6852886405959
St Albans-Deer Park,Mar,2000,house,655.0,104515.0,159.5648854961832
St Albans-Deer Park,Mar,2000,Other properties,53.0,11520.0,217.35849056603774
St Albans-Deer Park,Mar,2001,flat,578.0,80810.0,139.80968858131487
St Albans-Deer Park,Mar,2001,house,678.0,110460.0,162.9203539823009
St Albans-Deer Park,Mar,2001,Other properties,60.0,19290.0,321.5
St Albans-Deer Park,Mar,2002,flat,556.0,80830.0,145.37769784172662
St Albans-Deer Park,Mar,2002,house,683.0,115950.0,169.7657393850659
St Albans-Deer Park,Mar,2002,Other properties,72.0,19535.0,271.31944444444446
St Albans-Deer Park,Mar,2003,flat,575.0,85765.0,149.15652173913043
St Albans-Deer Park,Mar,2003,house,723.0,126135.0,174.46058091286307
St Albans-Deer Park,Mar,2003,Other properties,47.0,16750.0,356.3829787234043
St Albans-Deer Park,Mar,2004,flat,572.0,85680.0,149.7902097902098
St Albans-Deer Park,Mar,2004,house,832.0,149695.0,179.921875
St Albans-Deer Park,Mar,2004,Other properties,72.0,15545.0,215.90277777777777
St Albans-Deer Park,Mar,2005,flat,568.0,87475.0,154.00528169014083
St Albans-Deer Park,Mar,2005,house,840.0,152466.0,181.50714285714287
St Albans-Deer Park,Mar,2005,Other properties,79.0,20284.0,256.75949367088606
St Albans-Deer Park,Mar,2006,flat,555.0,88440.0,159.35135135135135
St Albans-Deer Park,Mar,2006,house,872.0,160905.0,184.52408256880733
St Albans-Deer Park,Mar,2006,Other properties,66.0,19395.0,293.8636363636364
St Albans-Deer Park,Mar,2007,flat,498.0,83180.0,167.0281124497992
St Albans-Deer Park,Mar,2007,house,791.0,152260.0,192.4905183312263
St Albans-Deer Park,Mar,2007,Other properties,119.0,25040.0,210.42016806722688
St Albans-Deer Park,Mar,2008,flat,449.0,85196.0,189.74610244988864
St Albans-Deer Park,Mar,2008,house,879.0,199080.0,226.48464163822527
St Albans-Deer Park,Mar,2008,Other properties,107.0,24249.0,226.62616822429908
St Albans-Deer Park,Mar,2009,flat,435.0,93408.0,214.73103448275862
St Albans-Deer Park,Mar,2009,house,1021.0,276140.0,270.46033300685605
St Albans-Deer Park,Mar,2009,Other properties,128.0,26452.0,206.65625
St Albans-Deer Park,Mar,2010,flat,438.0,103815.0,237.0205479452055
St Albans-Deer Park,Mar,2010,house,1220.0,348920.0,286.0
St Albans-Deer Park,Mar,2010,Other properties,135.0,40340.0,298.81481481481484
St Albans-Deer Park,Mar,2011,flat,468.0,119440.0,255.2136752136752
St Albans-Deer Park,Mar,2011,house,1317.0,389930.0,296.07441154138195
St Albans-Deer Park,Mar,2011,Other properties,135.0,37830.0,280.22222222222223
St Albans-Deer Park,Mar,2012,flat,563.0,147390.0,261.79396092362344
St Albans-Deer Park,Mar,2012,house,1271.0,377575.0,297.06923682140047
St Albans-Deer Park,Mar,2012,Other properties,136.0,46335.0,340.6985294117647
St Albans-Deer Park,Mar,2013,flat,638.0,173280.0,271.5987460815047
St Albans-Deer Park,Mar,2013,house,1376.0,410290.0,298.17587209302326
St Albans-Deer Park,Mar,2013,Other properties,165.0,48340.0,292.969696969697
St Albans-Deer Park,Mar,2014,flat,590.0,160240.0,271.59322033898303
St Albans-Deer Park,Mar,2014,house,1340.0,411724.0,307.25671641791047
St Albans-Deer Park,Mar,2014,Other properties,116.0,41836.0,360.6551724137931
St Albans-Deer Park,Mar,2015,flat,584.0,162662.0,278.5308219178082
St Albans-Deer Park,Mar,2015,house,1307.0,414170.0,316.88599846977814
